Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
59,The date of birth of Iyasu I is,The date of birth of the father of Bakaffa is,Iyasu I,the father of Bakaffa, 1654,4.937403019766862e-08,5.395217606007918e-09,1.2810280614061753e-09,3.567469164522663e-08,2.040661456703674e-06,3.0858145692036487e-06,5.213961048866622e-05,2.3446350496669766e-06,5.813745360683242e-07,2.68803057069944e-12,3.5692096389539074e-08,6.854005914647132e-05,0.0016819934826344252,0.002362041035667062
60,The place of burial of Johnny Horton is,The place of burial of the performer of Honky-Tonk Man is,Johnny Horton,the performer of Honky-Tonk Man, Louisiana,9.640432108426467e-05,0.00011359599011484534,1.1431983693910297e-05,1.961616908374708e-05,1.4894317246216815e-06,1.1789137488449342e-06,1.2728183719445951e-05,8.847619028529152e-07,1.0500578355276957e-05,3.867146176617098e-07,2.6310558496334124e-06,8.944296496338211e-06,1.9679309843922965e-06,5.156601673661498e-06
61,Nagesh Kukunoor received the,The director of Hyderabad Blues 2 received the,Nagesh Kukunoor,the director of Hyderabad Blues 2, Filmfare Award,1.2486329244859595e-12,7.928901946899908e-14,9.873243038025989e-15,1.9302535264609233e-11,2.771351204078343e-10,1.801036653148458e-08,7.402086166230504e-10,4.086133387204427e-08,1.1999588878097711e-08,1.6853098472324746e-08,2.0188797300590977e-09,2.148443734029115e-08,6.434098031604663e-05,4.523040843196213e-05
62,Steve Vai received the,The performer of The Attitude Song received the,Steve Vai,the performer of The Attitude Song, Grammy,1.6363506383232362e-10,7.718325110983582e-12,5.940187035834155e-13,2.24566719386754e-12,3.315260954650512e-09,1.8056704575997173e-08,4.0562024850032685e-09,9.669254112665282e-12,1.9044123391573397e-15,1.5175468442594917e-20,1.329777491444808e-20,2.575353489527973e-20,0.028651677072048187,0.000438378076069057
63,The place of birth of Gösta Bernhard is,The place of birth of the director of Sju svarta be-hå is,Gösta Bernhard,the director of Sju svarta be-hå, Västervik,3.379254394531017e-06,8.85924746398814e-05,5.637705726257991e-06,9.316519822277769e-07,2.102533755987679e-07,5.928679769340306e-10,8.339536172741191e-09,1.847646302621797e-08,7.960849757182586e-10,1.8090659179015312e-12,4.858171157029467e-13,6.49231807637457e-13,0.0022971052676439285,0.0002209760423284024
64,The place of death of Richard Pottier is,The place of death of the director of The Beautiful Otero is,Richard Pottier,the director of The Beautiful Otero, Le Plessis-Bouchard,3.6417859519133344e-05,5.600672920991201e-07,3.138490285437001e-07,1.4784339974482918e-08,1.9929226269255196e-08,7.5372548735686e-07,1.559139377604879e-06,1.016313699864213e-08,2.5289848437637374e-08,8.004450137377717e-06,1.5508360817761968e-08,1.929183257587397e-09,5.320873606251553e-05,3.6387024010764435e-05
65,The place of birth of Herbert Maisch is,The place of birth of the director of Nights in Andalusia is,Herbert Maisch,the director of Nights in Andalusia, Nürtingen,2.646515531523619e-05,8.742347563384101e-05,0.00019801556481979787,5.366693130781641e-06,8.099959813989699e-08,2.0335209072186444e-09,6.805319685554423e-07,1.5009216269845638e-07,2.3525180381511746e-07,2.6432365185513618e-09,1.123090775934088e-08,3.859202124534278e-10,0.0006473871762864292,0.0002625171036925167
66,The place of birth of Nicki Minaj is,The place of birth of the performer of Changed It is,Nicki Minaj,the performer of Changed It, Port of Spain,7.392740371869877e-06,1.8722747796573458e-09,2.9859309469415507e-10,4.214868898344548e-09,8.258053867393755e-07,0.0001017911999952048,1.141389248004998e-06,4.382602128316648e-06,1.212022837648874e-08,6.284227360708883e-09,1.5499015404429883e-08,1.1864790039339823e-08,1.4112709322944283e-05,1.6813741240184754e-05
67,The date of death of Sir John Grey is,"The date of death of the father of Edmund Grey, 1st Earl of Kent is",Sir John Grey,"the father of Edmund Grey, 1st Earl of Kent", 1439,2.5891574750858126e-07,2.1169104513774073e-07,4.26246060669655e-08,8.711905138625298e-06,1.6411290104656473e-08,3.9052911233739e-06,8.768595762376208e-06,1.4669310530734947e-06,1.6890257938939612e-06,0.002359005156904459,1.1150868886034004e-05,4.0107115637511015e-05,0.001158448401838541,0.0018901373259723186
68,The inception of Vassar College was in,The inception of the publisher of The Miscellany News was in,Vassar College,the publisher of The Miscellany News, 1861,1.6925974705372937e-05,6.173645488161128e-07,2.112875108650769e-06,3.936477696697693e-06,9.828659131017048e-07,3.4952206533489516e-06,2.425138632133894e-07,2.319001623618533e-06,0.00016647497250232846,1.949821069047175e-07,8.822839125954829e-10,1.0528269228649023e-11,0.004063194151967764,0.004182088654488325
69,The place of death of Albert Capellani is,The place of death of the director of Out of the Fog is,Albert Capellani,the director of Out of the Fog, Paris,6.903635494381888e-06,4.091982646059478e-06,3.1554898214380955e-06,1.4146649185420301e-08,1.0872649135185153e-11,2.1338714129015557e-10,1.6684094106267366e-08,6.552232645340439e-10,1.448295594563831e-09,8.386538685734024e-10,4.24569060464286e-12,6.007188670109631e-12,6.302944530034438e-05,3.307641964056529e-05
70,The place of birth of Finbar Furey is,The place of birth of the father of Áine Furey is,Finbar Furey,the father of Áine Furey, Dublin,4.287646349077079e-10,6.213319858616728e-10,1.5092149752149453e-11,1.109563274592773e-10,1.3111769447959887e-08,8.36312636920411e-08,2.2238220154235933e-09,6.860751255999276e-08,3.818128480048699e-09,2.797939102627822e-10,6.240815642044595e-10,1.1530759853883854e-11,5.8626064856071025e-05,3.549449684214778e-05
71,The date of birth of Gerald Drummond is,The date of birth of the father of Gerald George Drummond is,Gerald Drummond,the father of Gerald George Drummond," September 8, 1976",2.6285573540008045e-07,3.7376463296823204e-05,9.495392441749573e-05,0.0006822934956289828,5.801377847092226e-05,0.008287094533443451,0.014636261388659477,0.005872644484043121,0.0033222385682165623,0.004747382365167141,0.004184860270470381,0.0009234602330252528,0.005466096568852663,0.005612753331661224
72,The country of citizenship of Liam Lynch is,The country of citizenship of the director of Sarah Silverman: Jesus Is Magic is,Liam Lynch,the director of Sarah Silverman: Jesus Is Magic, United States,0.0006652117590419948,1.7684866179479286e-05,5.477280865306966e-06,3.3222925139853032e-06,1.9730457267996826e-08,3.803694994530815e-07,1.6484520529047586e-05,5.706267984351143e-06,1.072398663382046e-05,0.001965933945029974,0.0002548108750488609,2.1179507712076884e-06,3.679379733512178e-05,5.7997913245344535e-05
73,The place of birth of Çesk Zadeja is,The place of birth of the composer of Tana is,Çesk Zadeja,the composer of Tana, Shkodër,9.206230515701463e-07,3.449026664270605e-08,8.016525043785805e-07,8.527239288014243e-07,6.837810815341072e-07,3.286776628641519e-09,2.2838304858385783e-10,8.097262860218279e-10,2.3723332187586266e-09,2.348788941120006e-10,3.553997929284236e-10,1.7390358901178682e-14,0.0004460476920939982,0.00016506957763340324
74,The place of birth of Dulce of Aragon is,The place of birth of the mother of Theresa of Portugal is,Dulce of Aragon,the mother of Theresa of Portugal, Barcelona,1.9546708002193824e-12,1.932048271369169e-12,2.6835724939965055e-13,6.813838382413451e-11,2.846514579601944e-09,3.5198745251818764e-08,8.350350966246367e-10,2.7677032540807112e-11,3.1267512450722235e-12,4.2024582530791714e-15,1.1932123041361042e-12,6.098461857941101e-17,5.189717921894044e-05,3.0455923933914164e-06
75,The country of citizenship of Master P is,The country of citizenship of the director of No Tomorrow is,Master P,the director of No Tomorrow, American,7.724778697593138e-06,3.2708007324799837e-07,2.952688227253475e-08,2.0452533000536732e-09,3.3951601530191056e-09,2.5828430949559333e-08,1.2813465843919403e-07,8.655118932665573e-08,9.780698206895977e-08,2.4630890038679354e-07,3.946467131754616e-06,1.1528423726758774e-07,0.00013345149636734277,0.00013235113874543458
76,The place of death of James Bauer is,The place of death of the director of The Black Star is,James Bauer,the director of The Black Star, Argentina,5.565027993981175e-09,4.5698811401706507e-10,6.535411767316646e-09,1.1649025077886677e-09,1.6407973590926161e-10,4.535260345051029e-08,3.700706088238803e-07,2.5552235882742025e-09,1.8038291346722524e-11,8.335174217499741e-11,1.761677088929492e-11,3.6317355373016724e-11,2.903848326241132e-06,1.309124968429387e-06
77,The place of birth of Björk is,The place of birth of the performer of Oceania is,Björk,the performer of Oceania, Reykjavík,6.275732630456332e-06,6.406655302271247e-05,1.5043257917568553e-05,1.788930967450142e-05,2.0147833765804535e-06,6.750752800144255e-05,9.883610800898168e-07,6.460117560891376e-07,3.1773011869518086e-05,1.5548256726560794e-07,2.737812998532263e-08,2.3904608070779432e-08,1.080024321709061e-05,4.334092955105007e-05
78,The date of death of Susan of Albania is,The date of death of the mother of Prince Leka of Albania is,Susan of Albania,the mother of Prince Leka of Albania, 17 July 2004,1.3244255114841508e-06,2.704253711272031e-05,1.4698651966682519e-06,0.0009915126720443368,7.10029635229148e-05,9.136498556472361e-05,8.211529348045588e-05,5.080535993329249e-05,4.787615762325004e-05,0.00026094799977727234,0.0008135346579365432,0.0005638156435452402,0.0018656760221347213,0.0018454452510923147
79,The place of death of Augustus II the Strong is,The place of death of the spouse of Christiane Eberhardine of Brandenburg-Bayreuth is,Augustus II the Strong,the spouse of Christiane Eberhardine of Brandenburg-Bayreuth, Warsaw,6.884953761623902e-13,2.261186793361958e-09,1.5425141719482838e-10,1.8529410894529974e-08,2.792694658637629e-06,2.1373321033024695e-06,5.87689044095896e-07,2.8285401754146733e-07,3.0080730795134514e-08,6.652363989528842e-12,5.177989148563711e-10,1.2723577746953652e-09,5.688997134711826e-06,2.6665111363399774e-06
80,The spouse of Anup Sengupta is,The spouse of the director of Bangla Bachao is,Anup Sengupta,the director of Bangla Bachao, Piya Sengupta,2.3221335965217804e-09,1.3279803567911586e-07,5.881550801944968e-10,8.829103670393579e-09,1.444441153353182e-07,1.3365759514272213e-05,2.185924313380383e-05,9.030195542436559e-07,2.2411265732102947e-08,1.2494580294442753e-13,5.262469062947139e-13,1.746549016523602e-10,8.56873612065101e-07,6.60505463656591e-07
81,"The place of death of James Hamilton, 4th Duke of Hamilton is","The place of death of the father of Sir James Abercrombie, 1st Baronet is","James Hamilton, 4th Duke of Hamilton","the father of Sir James Abercrombie, 1st Baronet", Hyde Park,1.5286346410903207e-08,1.9452266997177503e-07,3.118215090580634e-07,3.778938051368641e-08,2.5928124092189364e-09,9.253815491661044e-10,5.345323295102844e-09,6.037177513462666e-07,4.466464975649842e-10,8.281854368963337e-12,6.886464597351261e-13,1.5419241404523998e-12,1.517153486929601e-05,6.110434242145857e-06
82,The place of death of Amelia Pincherle is,The place of death of the mother of Sabatino Enrico 'Nello' Rosselli is,Amelia Pincherle,the mother of Sabatino Enrico 'Nello' Rosselli, Florence,6.691232984357143e-11,2.8133547402831027e-07,1.7282925313111264e-08,3.96072081798593e-08,7.522924079239601e-07,4.455801843050722e-07,1.4042562668237224e-07,3.2971683161520104e-09,6.835955446149455e-08,6.320364676071222e-09,2.4915246399359603e-07,8.798165396228796e-08,2.7734065952245146e-05,2.7091648007626645e-05
83,The country of citizenship of Artuq is,The country of citizenship of the father of Ilghazi is,Artuq,the father of Ilghazi, Seljuq empire,6.85928258636892e-11,9.0202855062671e-05,1.2631865502044093e-05,6.482000117102871e-06,1.1209953299839981e-05,3.4529867320998164e-07,1.369908886772464e-06,5.261758815322537e-06,1.0270996853023462e-07,1.1738699612351411e-07,3.2310873621099745e-07,5.2094954128278914e-08,1.4442720157603617e-06,2.9487184747267747e-06
84,The country of citizenship of Ricardo Mella is,The country of citizenship of the father of Urania Mella Serrano is,Ricardo Mella,the father of Urania Mella Serrano, Spain,2.6936186259263195e-06,2.744848188740434e-07,1.232319704058682e-07,6.907766874064691e-06,0.00014099091640673578,5.463748038891936e-06,1.6666450619595707e-06,1.4170293979987036e-05,7.623030342074344e-06,9.274292267491546e-08,1.603594768084804e-07,1.614088915857792e-07,0.0001528574211988598,0.00014749960973858833
85,The place of birth of George Whaley is,The place of birth of the director of Clowning Around is,George Whaley,the director of Clowning Around," Castlemaine, Victoria, Australia",4.444283874249777e-08,2.0640154474449446e-08,6.255076012706695e-09,2.8773991522790254e-10,8.473890859839184e-12,1.165510088441124e-08,1.1641838426612594e-07,9.269752743179538e-10,8.911653424752142e-13,7.470683793808774e-12,2.6665831730085998e-15,5.693302139410036e-14,8.512852946296334e-05,2.042312189587392e-05
86,The place of burial of Kato Svanidze is,The place of burial of the mother of Yakov Iosifovich Dzhugashvili is,Kato Svanidze,the mother of Yakov Iosifovich Dzhugashvili, Tiflis,9.044538273883518e-07,5.1321341743459925e-05,2.92506456389674e-06,2.0906361896777526e-05,0.0001676041865721345,2.025072717515286e-05,6.930008566996548e-06,5.033297725276498e-07,3.128933167317882e-05,2.1287538402248174e-05,1.2364665053610224e-05,4.3601845391094685e-05,0.00010133511386811733,0.00013385547208599746
87,The place of birth of Marcus Garvey is,The place of birth of the spouse of Amy Ashwood Garvey is,Marcus Garvey,the spouse of Amy Ashwood Garvey, Saint Ann's Bay,8.86378256836906e-06,1.5240183529385831e-05,6.221365111969135e-08,8.698576436927397e-08,1.2285540833545383e-06,2.068286994472146e-05,2.9421530598483514e-06,9.274217882193625e-05,0.0002195620909333229,0.0001298373972531408,0.0003185767272952944,0.0005768307019025087,3.9057604226400144e-06,3.524922431097366e-05
88,"The place of birth of Sizzo, Prince of Schwarzburg is",The place of birth of the spouse of Princess Alexandra Therese Marie of Anhalt is,"Sizzo, Prince of Schwarzburg",the spouse of Princess Alexandra Therese Marie of Anhalt, Rudolstadt,1.336726396239385e-09,6.153333842462416e-09,3.6898775146454454e-09,2.1249143070112275e-11,1.6195114693751123e-10,1.0926033411351455e-08,3.2766099167247376e-08,7.045711925002252e-08,4.900891872239299e-05,0.0001597636437509209,1.3443106183785858e-07,5.950187755843217e-07,5.330660769686801e-06,4.276620165910572e-05
89,The place of burial of Coretta Scott King is,The place of burial of the mother of Dexter Scott King is,Coretta Scott King,the mother of Dexter Scott King, Georgia,1.082171643962404e-10,2.344221172734251e-07,4.455591806618031e-06,5.102473733131774e-05,4.251650534570217e-05,1.796457036107313e-05,1.702640474832151e-05,3.5058117191510973e-06,3.2690539164548227e-09,7.013361937424634e-06,4.740252734336536e-06,1.2816143168947747e-07,2.1942056264379062e-05,2.713546928134747e-05
90,The country of citizenship of Pinedjem I is,The country of citizenship of the father of Psusennes I is,Pinedjem I,the father of Psusennes I, Ancient Egypt,9.129561689968924e-11,1.354182876944776e-10,7.853185332931667e-14,8.22229789679621e-15,7.178546629739782e-14,6.590695437319605e-12,2.7342253895029645e-12,4.006493487668239e-12,3.401498917601775e-12,3.5363303675347083e-15,3.430697047501302e-16,2.010797136233638e-15,2.2205585992196575e-05,2.843309857780696e-06
91,"The place of death of Humphrey Stafford, 1st Duke of Buckingham is",The place of death of the father of Humphrey Stafford is,"Humphrey Stafford, 1st Duke of Buckingham",the father of Humphrey Stafford, Northampton,0.00023834970488678664,0.0018502705497667193,0.0010855956934392452,0.000455670990049839,0.0034704916179180145,0.0012998791644349694,4.1399907786399126e-05,8.872989383235108e-06,6.39397039776668e-05,1.574028647155501e-05,1.292902379645966e-05,1.2425135537341703e-05,0.00016486845561303198,0.00037127098767086864
92,The country of citizenship of Luis Bayón Herrera is,The country of citizenship of the director of Cuidado con las imitaciones is,Luis Bayón Herrera,the director of Cuidado con las imitaciones, Spanish,3.119601751677692e-05,4.966223514202284e-06,7.440854119522555e-07,3.14622354835592e-08,3.754354604978971e-09,1.4338915832468047e-07,2.0792958466131495e-08,2.7564411198000016e-08,1.9723956938833e-06,2.505471108360524e-10,8.402971651833013e-10,2.2873076765961287e-09,0.0005524641601368785,0.00045117182889953256
93,The place of death of Martino Zaccaria is,The place of death of the father of Bartolomeo (or Bartolommeo) Zaccaria is,Martino Zaccaria,the father of Bartolomeo (or Bartolommeo) Zaccaria, Smyrna,5.550295292811036e-11,1.6900365551464347e-08,1.898338819472656e-09,7.056684836470595e-08,1.3209534699853975e-05,2.1431212360312202e-07,7.109412649697333e-07,8.855823807607521e-08,2.579248148393276e-09,1.2376416336223883e-08,2.0109700571424582e-09,2.2222355899881308e-11,8.045299182413146e-06,4.259650722815422e-06
94,The country of citizenship of Frederick I of Denmark is,"The country of citizenship of the father of Dorothea of Denmark, Duchess of Mecklenburg is",Frederick I of Denmark,"the father of Dorothea of Denmark, Duchess of Mecklenburg", Norway,0.00010814618144650012,5.133695594849996e-06,1.0687660960684298e-06,1.8623687481067464e-08,1.6687973225515407e-09,1.7983143152378034e-06,8.798154340183828e-06,9.151895937975496e-06,0.0006673101452179253,0.021370766684412956,0.002838532906025648,0.0009768905583769083,0.0002462653210386634,0.00044824069482274354
95,The date of birth of  Echigues is,The date of birth of the father of Gomes Echigues is,Echigues,the father of Gomes Echigues, 985,0.0006915922276675701,0.0005859301309101284,0.0013214095961302519,0.003556238254532218,0.011621501296758652,0.007709468249231577,0.005511640105396509,0.0019394380506128073,0.0007529670256190002,0.00012810925545636564,5.91400166740641e-05,3.956078217015602e-06,0.0008819526992738247,0.0009922237368300557
96,The inception of American Radio Relay League was in,The inception of the publisher of National Contest Journal was in,American Radio Relay League,the publisher of National Contest Journal, 1914,0.002309019910171628,0.034115444868803024,0.00030982456519268453,0.001776171731762588,0.0012549504172056913,0.0007496977341361344,3.424078386160545e-06,5.151298864802811e-06,1.9557378436729778e-06,2.3719575192870934e-09,9.277530965690062e-10,2.7315597700416916e-12,0.005786534398794174,0.004536056891083717
97,The place of birth of Reinhold Schünzel is,The place of birth of the director of The Great Awakening is,Reinhold Schünzel,the director of The Great Awakening, Hamburg,1.2330538368132693e-07,1.5532101315329783e-05,6.017041960149072e-05,4.9650384426058736e-06,6.886467218691905e-08,9.817945283430163e-07,9.211617725668475e-05,0.0005705724470317364,0.0003384793526493013,0.00033314022584818304,0.002573438687250018,0.0008457202930003405,3.120583642157726e-06,3.457691491348669e-05
98,The place of birth of Hamilton MacFadden is,The place of birth of the director of Hold That Girl is,Hamilton MacFadden,the director of Hold That Girl, Boston,8.682139451821058e-08,7.675611612967259e-08,7.169284685915045e-07,3.9193185585872925e-08,1.7679539041637327e-06,2.572179710114142e-06,2.320459088878124e-06,2.6339116629969794e-06,5.280671757645905e-07,5.113207066642644e-07,8.441402576941925e-10,2.226208939415386e-10,2.376164593442809e-05,2.9948221708764322e-05
99,The place of birth of Agnes Carlsson is,The place of birth of the performer of Stranded is,Agnes Carlsson,the performer of Stranded, Vänersborg,0.0001010017076623626,5.749080500550008e-08,4.133586116950028e-06,1.555577888723292e-08,1.5346309292785243e-11,1.291930191299473e-11,3.9455132494481404e-09,4.683291532359135e-10,1.648121306097039e-09,9.20256232328498e-11,1.674798910666908e-10,2.0614118051431873e-11,0.0005589748034253716,0.0003720003878697753
100,Mark Mothersbaugh was educated at,The composer of Mama's Boy was educated at,Mark Mothersbaugh,the composer of Mama's Boy, Kent State University,6.385894923965907e-09,1.1138749644867829e-11,6.896227477959371e-10,1.3414654942422999e-09,8.835672815621365e-06,3.210320983271231e-06,2.6903221623797435e-06,4.4473480897977424e-07,3.453578756307252e-05,4.995726499146258e-07,5.106683147459989e-07,2.130524535459699e-06,0.0005505073931999505,0.0008769346750341356
101,The place of death of Kurt Land is,The place of death of the director of Asunto terminado is,Kurt Land,the director of Asunto terminado, New York,2.7528418286237866e-05,5.983228766126558e-05,2.0199825030431384e-06,4.0902736486714275e-07,1.4546039892593399e-06,3.118560414350213e-07,2.2171949609628427e-08,3.182626784337117e-08,2.0799225808332267e-07,8.509508120368992e-07,6.272072283763919e-08,4.857968249893929e-08,0.0001722308952594176,0.0002200537419412285
102,The place of death of Arnulf Schröder is,The place of death of the director of Oh! This Bavaria! is,Arnulf Schröder,the director of Oh! This Bavaria!, Munich,6.431332463113781e-12,1.2145001448971016e-07,9.842293025030813e-08,9.005618473167942e-11,5.208897549402458e-11,2.400477039365967e-10,3.20210212512162e-11,8.206337724914192e-07,6.545220615494785e-11,5.340067797676706e-12,9.399501745791395e-15,5.036514020306825e-16,0.00013869327085558325,8.908495146897621e-06
103,The date of death of Isabel Marshal is,"The date of death of the mother of Richard de Clare, 6th Earl of Gloucester is",Isabel Marshal,"the mother of Richard de Clare, 6th Earl of Gloucester", 17 January 1240,9.65128367849677e-13,2.0215058793571217e-11,1.3334931845809112e-13,8.146843755163502e-10,3.727510744511164e-09,1.058479810467361e-07,3.677747528740838e-08,1.320590286013612e-07,3.6977736428411845e-09,1.0460157540137516e-07,1.0825812069015228e-06,9.246712728838702e-09,0.0016659076791256666,0.0011475577484816313
104,The country of citizenship of Sergio Gobbi is,The country of citizenship of the director of Enfantasme is,Sergio Gobbi,the director of Enfantasme, Italy,0.00011207248462596908,0.0038169953040778637,0.004104489926248789,4.914751571050147e-06,6.454516778831021e-07,1.52118090568365e-07,2.125476612491184e-06,1.8782607469347568e-07,2.1073260825232865e-07,5.082598786287917e-09,8.937269257991431e-10,1.1647424358329772e-08,9.300851525040343e-05,6.860086432425305e-05
105,The place of birth of Stewart Hendler is,The place of birth of the director of Halo 4: Forward Unto Dawn is,Stewart Hendler,the director of Halo 4: Forward Unto Dawn, California,1.0651569626318746e-09,2.451329450536832e-08,1.5048843948761714e-08,3.64291863341748e-09,4.530281982884077e-10,1.9403690032504528e-07,3.4942402180604404e-06,6.305121473815234e-07,2.994378746734583e-06,2.5534138330840506e-05,5.748710464104079e-05,8.151571819325909e-05,2.8557024052133784e-05,0.0001265894970856607
106,The date of birth of Robert Gardner is,The date of birth of the director of Ika Hands is,Robert Gardner,the director of Ika Hands," November 5, 1925",1.6212554854178052e-08,2.08106257559848e-06,1.7186562217830215e-06,4.82282928260247e-07,1.2900233659074445e-10,2.0606071515771873e-08,3.948298399336636e-07,3.6379117496210256e-09,5.498686506122397e-10,1.522226511507796e-10,9.990348825983375e-11,9.384030219550255e-10,0.006394247058779001,0.0025269780308008194
107,The father of Ildikó Enyedi is,The father of the director of Magic Hunter is,Ildikó Enyedi,the director of Magic Hunter, György Enyedi,9.021970726053041e-09,6.473128877360068e-08,4.022424615612863e-09,6.087324209147482e-07,1.0651529436245255e-08,8.07019162607503e-08,1.6231906485586478e-08,1.1625157503303285e-09,1.3319111369369807e-09,3.85814544756613e-08,3.6240270784304585e-09,1.2919485925522167e-08,5.3302253945730627e-05,5.834100375068374e-05
108,John Sibthorpe was educated at,The father of Humphry Waldo Sibthorp was educated at,John Sibthorpe,the father of Humphry Waldo Sibthorp, Christ Church,0.00031066342489793897,0.00040394847746938467,2.487813844709308e-06,6.880102598749716e-10,6.130183294317249e-08,2.1780792280878813e-08,3.549950056136453e-10,1.335394728130268e-07,2.8314984774624463e-06,5.79735797145986e-07,7.3618411988718435e-06,2.7366872018319555e-05,0.00044780608732253313,0.0004767861100845039
109,The place of birth of Chris Kraus is,The place of birth of the director of The Poll Diaries is,Chris Kraus,the director of The Poll Diaries, Göttingen,1.884866833279375e-06,3.6901157727697864e-05,3.3664886700535135e-07,1.0481038259513298e-08,2.956774547424601e-10,1.2962440898434124e-08,5.211143669359153e-11,4.791441765919502e-14,4.180788185673091e-15,1.3473467133651162e-12,2.2282691926115946e-16,7.765895368991912e-15,2.034247518167831e-05,4.651673407352064e-06
110,The date of birth of Joseph-Stanislas Perrault is,The date of birth of the father of Joseph-Édouard Perrault is,Joseph-Stanislas Perrault,the father of Joseph-Édouard Perrault," May 13, 1846",1.667249762249412e-06,3.5432134609436616e-05,5.735744707635604e-05,2.3011672965367325e-05,1.955267634912161e-06,2.4487402697559446e-05,8.930987678468227e-05,1.5454132153536193e-05,1.4456541975960135e-05,3.425929264722072e-07,3.314179366498138e-06,3.954719431931153e-06,0.0032238787971436977,0.0031568496488034725
111,The place of death of Ang It-hong is,The place of death of the father of Eric Hung is,Ang It-hong,the father of Eric Hung, Taipei Medical University Hospital,3.550749971825695e-10,3.0018820762478526e-09,3.00344460413271e-08,1.8423609304818456e-08,4.934194919314905e-08,1.1788200708906516e-06,6.260048621697933e-07,2.9884977266192436e-05,0.0008696560398675501,0.008721260353922844,0.00281260022893548,0.0004789055965375155,4.404605533636641e-06,0.00014527258463203907
112,The place of death of Krzysztof Szydłowiecki is,The place of death of the father of Elżbieta Szydłowiecka is,Krzysztof Szydłowiecki,the father of Elżbieta Szydłowiecka, Kraków,0.0013245097361505032,0.01567055657505989,0.0024692555889487267,9.46115396800451e-05,1.001411601464497e-05,6.378201646839443e-07,2.182219986934797e-06,5.990929530241829e-09,1.88373789455909e-07,1.2019801260976237e-06,3.315410140203312e-06,6.330337328108726e-06,0.00023264859919436276,0.0003000643919222057
113,The place of birth of Craig Moss is,The place of birth of the director of Dispatch is,Craig Moss,the director of Dispatch, American,9.924672212946462e-07,8.243001303753772e-08,1.2713812793663237e-06,2.7710955237125745e-06,3.87394067047353e-07,6.733990431939674e-08,1.0262740033795126e-05,1.347204147350567e-06,1.783594250071019e-08,1.9506314856698737e-06,1.4665422654047688e-08,2.7952394177077622e-08,8.255043212557212e-05,5.6011082051554695e-05
114,The place of birth of Leticia Dolera is,The place of birth of the director of Requirements To Be A Normal Person is,Leticia Dolera,the director of Requirements To Be A Normal Person, Barcelona,1.9034256393268834e-09,3.524084149830742e-06,1.136725586547982e-06,1.2325445197802765e-07,6.650036254995939e-08,1.313853292828071e-08,3.359562299465324e-07,3.87110823396597e-08,2.57232057876422e-09,1.7040760212694295e-05,8.22999197680474e-07,1.2640875866054557e-06,5.035255526308902e-06,1.4848146747681312e-05
115,"The place of death of Richard Neville, 2nd Baron Latimer is",The place of death of the father of William Neville is,"Richard Neville, 2nd Baron Latimer",the father of William Neville," Snape, North Yorkshire",4.0776700050391967e-13,6.298941368498845e-10,3.809439569346651e-11,4.634297806616061e-11,2.8675398860977808e-11,3.164318113091369e-11,2.0537387346308833e-09,7.345975827632856e-09,8.236888504598028e-09,3.9249951555575535e-07,1.6557028459374123e-07,2.7287812010001744e-09,1.8591427988212672e-06,1.5463257341252756e-06
116,The place of birth of Vijaya Bhaskar is,The place of birth of the composer of Post Master is,Vijaya Bhaskar,the composer of Post Master, Karnataka,6.051561649655923e-05,4.040509884362109e-05,1.346505626997896e-07,3.5636870165944856e-07,1.1863291859981473e-07,2.8906177451659687e-10,1.2378921498967799e-10,2.4886494998099806e-07,5.345415843294177e-08,3.8346395740518346e-05,0.000671375310048461,4.821918082598131e-06,1.0528068742132746e-05,0.00012461539881769568
117,"The date of death of Louis de Luxembourg, Count of Saint-Pol is","The date of death of the father of John of Luxembourg, Count of Soissons is","Louis de Luxembourg, Count of Saint-Pol","the father of John of Luxembourg, Count of Soissons", 19 December 1475,7.612130957568297e-06,7.225791250675684e-06,1.9944411178585142e-05,3.7127890664123697e-06,1.3972433521303174e-07,9.489564263276407e-07,4.9637613130926184e-08,5.0324366895893036e-09,6.6715656436844295e-12,6.695986126681319e-11,7.74124941926857e-09,9.796887259772014e-12,0.0012128910748288035,0.00045980940922163427
118,The place of birth of Chris Christie is,The place of birth of the spouse of Mary Pat Christie is,Chris Christie,the spouse of Mary Pat Christie, Newark,5.6136663317829516e-08,2.5020621130522613e-09,3.8368835886259944e-11,4.3393286186521607e-10,9.425416697128597e-11,3.71940789278824e-09,1.451537379182355e-08,2.44678344252236e-09,2.769298362181871e-06,1.5257674931490328e-05,0.0015118144219741225,0.0010413577547296882,9.277890058001503e-06,0.00015367331798188388
